2012-09-20," exclusive ktvu field
poll, more people are undecided
as for prop 38, 41% say yes and
45% say they will back"
2012-09-26," hurd: i'm ashamed of that,
and i don't want this to
continue for my daughter.
brenda kealing: prop 38"
2012-09-27,": i'm ashamed of that,
and i don't want this to
continue for my daughter.
brenda kealing: prop 38"
2012-09-27," of that,
and i don't want this to
continue for my daughter.
brenda kealing: prop 38 is going
to bring"
2012-09-27,"
>> prop. 38 would raise the
income taxes for almost anyone
on a sliding scale.
$75,000, you pay $1"
2012-09-27," this to
continue for my daughter.
brenda kealing: prop 38 is going
to bring a lot of money to our
schools.
suzan"
2012-09-28," daughter.
brenda kealing: prop 38 is going
to bring a lot of money to our
schools.
suzan solomon: the money"
2012-09-28,"'m ashamed of that,
and i don't want this to
continue for my daughter.
brenda kealing: prop 38 is going"
2012-09-29,".
prop 38 is an opportunity of a
generation.
>>> today a florida man is
arriving in huntington beach"
2012-09-29,".
prop 38 is an opportunity of a
generation.
[cc]
>> listen up, california!
my guest today, real estate"
2012-09-29,".
prop 38 is an opportunity of a
generation.
>>> today a florida man is
arriving in huntington beach"
2012-09-30,".
prop 38 is an opportunity of a
generation.
>>> good morning to you.
looks a little foggy out"
2012-09-30,"'m ashamed of that,
and i don't want this to
continue for my daughter.
brenda kealing: prop 38 is going"
2012-09-30," kealing: prop 38 is going
to bring a lot of money to our
schools.
suzan solomon: the money stays"
2012-10-01," for fishingmen.
hamed of that,
and i don't want this to
continue for my daughter.
brenda kealing: prop 38"
2012-10-01,"'t want this to
continue for my daughter.
brenda kealing: prop 38 is going
to bring a lot of money to our"
2012-10-01," for fishingmen.
hamed of that,
and i don't want this to
continue for my daughter.
brenda kealing: prop 38"
2012-10-02,".
dan hurd: i'm ashamed of that,
and i don't want this to
continue for my daughter.
brenda kealing: prop"
2012-10-02,", the
so-called governor's revenue
measure 30 and the mollie
monger prop 38 supported by the
california pta"
2012-10-02,".
dan hurd: i'm ashamed of that,
and i don't want this to
continue for my daughter.
brenda kealing: prop"
2012-10-02," people.
these two ballot measures, the
so-called governor's revenue
measure 30 and the mollie
monger prop"
2012-10-03,".
brenda kealing: prop 38 is going
to bring a lot of money to our
schools.
suzan solomon: the money stays"
2012-10-03,".
munger is the brother of
democratic activist molly
munger, the primary advocate
behind prop 38.
>>> lots"
2012-10-03,".
munger is the brother of
democratic activist molly
munger, the primary advocate
behind prop 38.
>>> lots"
2012-10-03,".
brenda kealing: prop 38 is going
to bring a lot of money to our
schools.
suzan solomon: the money stays"
2012-10-04," is
moving well on the san mateo
bridge.
continue for my daughter. to,
brenda kealing: prop 38 is going"
2012-10-04,": prop 38 is going
to bring a lot of money to our
schools.
suzan solomon: the money stays
at the school"
2012-10-05,": as a mom i want
that. as a teacher i want that.
prop 38 is an opportunity of a
generation.
captioned"
2012-10-05," daughter.
brenda kealing: prop 38 is going to
bring a lot of money to our schools.
suzan solomon: the money"
2012-10-07," hurd: i'm ashamed of that,
and i don't want this to
continue for my daughter.
brenda kealing: prop 38"
2012-10-07," this to
continue for my daughter.
brenda kealing: prop 38 is going
to bring a lot of money to our
schools.
suzan"
2012-10-08,".
prop 38 is an opportunity of a
generation.
(male announer)
live from the kron 4 news
station"
2012-10-08," for my daughter.
brenda kealing: prop 38 is going
to bring a lot of money to our
schools.
suzan solomon"
2012-10-08," munger is funding to
the tune of $28 million a
measure prop 38 on the november
ballot which is also like"
2012-10-08," munger is funding to
the tune of $28 million a
measure prop 38 on the november
ballot which is also like"
2012-10-09," are backing
drop 30 asking the woman
funding prop 38 to hold off on
launching television ads"
2012-10-10," jobs
and we have to go and raise
revenue tha, is why prop 38 and
the governor's proposal is
actually"
2012-10-10,".
>> prop 30 is facing
competition from a rival ballot
measure.
prop 38.
the author of 38 says it
guarantees"
2012-10-10,".
and we just can't afford that.
>> prop 30 is facing
competition from a rival ballot
measure.
prop 38"
2012-10-10," tax by a quarter
percent.
while prop 38 would increase
state income taxes on almost
all california"
2012-10-10,".
and we just can't afford that.
>> prop 30 is facing
competition from a rival ballot
measure.
prop 38"
2012-10-10,".
>> prop 30 is facing
competition from a rival ballot
measure.
prop 38.
the author of 38 says it
guarantees"
